year,month,day,hour,H_mean,D_mean,Z_mean
2024,5,10,21,40101.62,15.36,-11050.11
2024,5,10,21,40098.9,13.68,-11050.38
2024,5,10,21,40098.03,12.63,-11050.61
2024,5,10,21,40098.06,11.96,-11050.92
2024,5,10,21,40093.26,11.17,-11051.22
2024,5,10,21,40087.68,11.24,-11051.31
2024,5,10,21,40084.78,10.75,-11051.63
2024,5,10,21,40080.37,8.57,-11051.95
2024,5,10,21,40071.14,9.14,-11052.15
2024,5,10,21,40059.38,4.54,-11052.04
2024,5,10,21,40060.34,0.89,-11052.3
2024,5,10,21,40059.99,-3.18,-11052.8
2024,5,10,21,40055.68,-6.47,-11052.89
2024,5,10,21,40055.08,-7.12,-11053.05
2024,5,10,21,40059.17,-9.46,-11053.56
2024,5,10,21,40054.02,-12.83,-11053.86
2024,5,10,21,40052.72,-14.47,-11053.89
2024,5,10,21,40053.45,-14.15,-11054.04
2024,5,10,21,40051.46,-13.05,-11054.31
2024,5,10,21,40049.1,-10.71,-11054.48
2024,5,10,21,40049.03,-9.09,-11054.73
2024,5,10,21,40049.48,-6.87,-11054.94
2024,5,10,21,40049.56,-5.16,-11055.1
2024,5,10,21,40045.84,-4.46,-11055.49
2024,5,10,21,40043.54,-1.67,-11055.8
2024,5,10,21,40038.68,-0.12,-11055.84
2024,5,10,21,40036.79,2.23,-11055.92
2024,5,10,22,40035.01,3.99,-11056.02
2024,5,10,22,40034.65,6.69,-11056.44
2024,5,10,22,40035.34,8.51,-11056.91
2024,5,10,22,40031.27,9.02,-11057.9
2024,5,10,22,40031.48,11.99,-11058.55
2024,5,10,22,40021.97,15.07,-11058.97
2024,5,10,22,40019.23,16.17,-11059.44
2024,5,10,22,40015.82,20.78,-11059.81
2024,5,10,22,40005.48,22.43,-11060.19
2024,5,10,22,39997.05,23.99,-11060.11
2024,5,10,22,39993.16,25.11,-11059.97
2024,5,10,22,39987.2,25.58,-11059.77
2024,5,10,22,39988.08,25.52,-11059.73
2024,5,10,22,39990.35,26.26,-11060.01
2024,5,10,22,39989.7,28.33,-11060.32
2024,5,10,22,39991.68,32.16,-11060.21
2024,5,10,22,39986.67,33.09,-11060
2024,5,10,22,39991.33,32.4,-11059.93
2024,5,10,22,39998.03,33.81,-11060.16
2024,5,10,22,40001.57,33.09,-11060.35
2024,5,10,22,40006.07,32.35,-11060.77
2024,5,10,22,40006.22,30.24,-11060.7
2024,5,10,22,40012.79,28.36,-11061.2
2024,5,10,22,40012.93,24.4,-11061.44
2024,5,10,22,40022.84,22.03,-11061.85
2024,5,10,22,40030.7,19.4,-11062.68
2024,5,10,22,40029.23,19.89,-11063.16
2024,5,10,22,40026.91,18.49,-11063.59
2024,5,10,22,40028.71,19,-11063.61
2024,5,10,22,40023.91,11.47,-11064.49
2024,5,10,22,40028.19,9.58,-11064.82
2024,5,10,22,40031.67,5.7,-11065.69
2024,5,10,22,40032.12,6.36,-11066.2
2024,5,10,22,40047.85,13.42,-11066.09
2024,5,10,22,40076.27,16.36,-11068.55
2024,5,10,22,40045.01,41.21,-11068.28
2024,5,10,22,40009.11,36.51,-11068.61
2024,5,10,22,40023.45,40.91,-11065.85
2024,5,10,22,40038.83,36.3,-11066.32
2024,5,10,22,40040.78,39.95,-11066.55
2024,5,10,22,40048.51,38.49,-11066.37
2024,5,10,22,40064.53,32.49,-11066.79
2024,5,10,22,40072.48,31.71,-11066.7
2024,5,10,22,40079.38,29.65,-11066.26
2024,5,10,22,40088.14,32.68,-11065.06
2024,5,10,22,40099.11,23.96,-11065.88
2024,5,10,22,40104.73,19.5,-11065.61
2024,5,10,22,40093.45,17.06,-11065.31
2024,5,10,22,40094.39,14.06,-11064.2
2024,5,10,22,40107.25,7.43,-11064.63
2024,5,10,22,40108.91,7.29,-11064.6
2024,5,10,22,40107.54,6.94,-11064.05
2024,5,10,22,40092.61,9.45,-11062.95
2024,5,10,22,40085.92,21.1,-11061.27
2024,5,10,22,40097.53,9.21,-11062.79
2024,5,10,22,40105.14,12.68,-11062.99
2024,5,10,22,40098.01,15.94,-11062.51
2024,5,10,22,40107.45,19.21,-11062.31
2024,5,10,22,40108.53,17.82,-11062.47
2024,5,10,22,40113.7,17.28,-11062.3
2024,5,10,23,40116.69,19.72,-11062.16
2024,5,10,23,40117.44,24.14,-11061.84
2024,5,10,23,40112.9,27.77,-11061.5
2024,5,10,23,40115.29,22.76,-11061.86
2024,5,10,23,40120.42,19.66,-11062.02
2024,5,10,23,40130.95,17.35,-11062.16
2024,5,10,23,40126.84,20.12,-11061.61
2024,5,10,23,40133.06,21.92,-11060.87
2024,5,10,23,40126.72,33.23,-11059.79
2024,5,10,23,40114.22,43.03,-11059.26
2024,5,10,23,40084.69,60.55,-11058.35
2024,5,10,23,40087.88,73.48,-11056.6
2024,5,10,23,40108.23,65.09,-11058.46
2024,5,10,23,40110.23,71.47,-11058.46
2024,5,10,23,40111.48,73.11,-11058.8
2024,5,10,23,40110.82,74.9,-11058.6
2024,5,10,23,40100.61,77.35,-11058.59
2024,5,10,23,40096,82.55,-11058.08
2024,5,10,23,40099.16,80.96,-11058.26
2024,5,10,23,40103.7,77.85,-11058.62
2024,5,10,23,40104.81,77.35,-11058.87
2024,5,10,23,40107.99,73.63,-11058.92
2024,5,10,23,40110.12,72.63,-11058.98
2024,5,10,23,40108.67,72.65,-11058.71
2024,5,10,23,40110.84,68.4,-11059.18
2024,5,10,23,40121.02,64.49,-11059.32
2024,5,10,23,40125.5,57.86,-11059.42
2024,5,10,23,40119.7,59.55,-11058.78
2024,5,10,23,40129.67,59.2,-11057.96
2024,5,10,23,40126.76,53.92,-11058.11
2024,5,10,23,40112.65,57.15,-11057.5
2024,5,10,23,40113.91,60.51,-11056.99
2024,5,10,23,40116.59,56.61,-11056.95
2024,5,10,23,40112.97,54.81,-11057.14
2024,5,10,23,40117.75,54.47,-11057.19
2024,5,10,23,40118.53,53.25,-11056.89
2024,5,10,23,40116.62,50.67,-11057.15
2024,5,10,23,40122.77,43.06,-11057.38
2024,5,10,23,40137.43,36.02,-11057.41
2024,5,10,23,40145.31,33.44,-11057.11
2024,5,10,23,40149.8,39.62,-11056.4
2024,5,10,23,40131.76,58.42,-11054.28
2024,5,10,23,40102.28,66.93,-11053.7
2024,5,10,23,40106.59,67,-11053.99
2024,5,10,23,40115.75,72.31,-11053.22
2024,5,10,23,40088.52,61.21,-11054.47
2024,5,10,23,40094.76,64.48,-11054.54
2024,5,10,23,40099.43,58.73,-11054.74
2024,5,10,23,40102.24,57.26,-11054.68
2024,5,10,23,40099.22,57.4,-11054.84
2024,5,10,23,40094.7,58.3,-11054.56
2024,5,10,23,40097.61,58.76,-11054.59
2024,5,10,23,40102.9,52.74,-11054.81
2024,5,10,23,40110.58,53.77,-11054.66
2024,5,10,23,40105.18,51.39,-11054.6
2024,5,10,23,40105.24,50.7,-11054.47
2024,5,10,23,40101.03,47.34,-11054.64
2024,5,10,23,40101.03,45.15,-11054.42
2024,5,10,23,40102.28,36.63,-11054.59
2024,5,10,23,40112.37,33.7,-11054.09
2024,5,11,0,40118.17,28.21,-11054.08
2024,5,11,0,40118.42,29.08,-11053.47
2024,5,11,0,40119.91,30.21,-11052.97
2024,5,11,0,40121.02,30.43,-11052.7
2024,5,11,0,40122.96,30.5,-11052.28
2024,5,11,0,40123.5,30.94,-11052
2024,5,11,0,40123.91,25.74,-11051.96
2024,5,11,0,40128.51,21,-11051.48
2024,5,11,0,40136.77,14.97,-11051.52
2024,5,11,0,40140.33,13.65,-11050.63
2024,5,11,0,40140.62,14.58,-11050.01
2024,5,11,0,40144.88,16.9,-11049.05
2024,5,11,0,40145.63,14.11,-11049.08
2024,5,11,0,40148.89,11.92,-11048.27
2024,5,11,0,40153.18,14.75,-11047.66
2024,5,11,0,40159.35,12.79,-11047.58
2024,5,11,0,40163.44,12.38,-11046.88
2024,5,11,0,40172.78,7.09,-11046.21
2024,5,11,0,40171.14,9.7,-11045.59
2024,5,11,0,40169.64,18.67,-11044.7
2024,5,11,0,40161.62,16.63,-11044.92
2024,5,11,0,40167.59,14.43,-11044.3
2024,5,11,0,40184.98,4.19,-11045.19
2024,5,11,0,40197.28,6.54,-11043.47
2024,5,11,0,40181.43,10.89,-11043.38
2024,5,11,0,40173.93,17.48,-11042.77
2024,5,11,0,40184.85,22.07,-11042.05
2024,5,11,0,40185.58,18.75,-11042.66
2024,5,11,0,40190.68,25.74,-11040.81
2024,5,11,0,40190.39,17.26,-11041.92
2024,5,11,0,40183.33,23.41,-11041.02
2024,5,11,0,40185.24,27.81,-11040.42
2024,5,11,0,40166.98,21.42,-11041.97
2024,5,11,0,40172.68,38.74,-11039.34
2024,5,11,0,40169,26.15,-11041.52
2024,5,11,0,40178.28,26.44,-11040.78
2024,5,11,0,40173.49,20.3,-11041.45
2024,5,11,0,40165.69,24.55,-11040.98
2024,5,11,0,40170.45,24.68,-11040.81
2024,5,11,0,40178.12,28.29,-11041.31
2024,5,11,0,40171.61,17.44,-11041.19
2024,5,11,0,40168.4,21.18,-11040.55
2024,5,11,0,40170.15,21.8,-11040.38
2024,5,11,0,40172.68,19.23,-11040.85
2024,5,11,0,40167.54,16.32,-11040.31
2024,5,11,0,40170.55,15.41,-11039.47
2024,5,11,0,40170.68,11.66,-11039.57
2024,5,11,0,40168.16,14.8,-11038.76
2024,5,11,0,40157.25,14.87,-11038.89
2024,5,11,0,40156.2,18.24,-11037.39
2024,5,11,0,40180.73,18.91,-11036.64
2024,5,11,0,40161.31,16.28,-11036.29
2024,5,11,0,40152.28,20.6,-11035.25
2024,5,11,0,40158.52,26.13,-11035.53
2024,5,11,0,40158.93,25.85,-11036.26
2024,5,11,0,40152.05,22.59,-11035.71
2024,5,11,0,40143.43,22.52,-11035.74
2024,5,11,0,40144.15,21.76,-11035.34
2024,5,11,0,40137.79,22.56,-11035.63
2024,5,11,0,40134.92,20.37,-11035.79
2024,5,11,1,40133.58,17.45,-11035.69
2024,5,11,1,40129.59,17.84,-11036.19
2024,5,11,1,40125.27,17.58,-11036.25
2024,5,11,1,40122.46,15.9,-11036.85
2024,5,11,1,40113.68,23.6,-11036.72
2024,5,11,1,40117.2,21.94,-11036.55
2024,5,11,1,40134.74,23.55,-11036.51
2024,5,11,1,40136.28,21.8,-11035.77
2024,5,11,1,40131.56,22,-11034.64
2024,5,11,1,40119.95,31.29,-11034.84
2024,5,11,1,40111.56,35.21,-11035.09
2024,5,11,1,40117.87,34.61,-11035.73
2024,5,11,1,40122.28,33.42,-11036.27
2024,5,11,1,40127.57,25.6,-11035.65
2024,5,11,1,40135.3,28.21,-11035.36
2024,5,11,1,40130.44,20.72,-11035.64
2024,5,11,1,40128.6,16.46,-11035.21
2024,5,11,1,40133.04,11,-11034.63
2024,5,11,1,40122.3,11.23,-11034.18
2024,5,11,1,40124.87,10.97,-11033.7
2024,5,11,1,40137.94,9.2,-11032.23
2024,5,11,1,40136.68,13.13,-11030.59
2024,5,11,1,40133.46,9.55,-11029.87
2024,5,11,1,40114.07,6.06,-11029.79
2024,5,11,1,40102.02,7.39,-11029.12
2024,5,11,1,40106.98,17.11,-11028.88
2024,5,11,1,40092.68,23.23,-11029.58
2024,5,11,1,40058.05,33.99,-11030.75
2024,5,11,1,40055.21,43.49,-11033.6
2024,5,11,1,40074.52,26.58,-11036.88
2024,5,11,1,40119.31,12.03,-11034.28
2024,5,11,1,40098.85,10.09,-11031.08
2024,5,11,1,40096.27,21.24,-11030.15
2024,5,11,1,40094.86,30.02,-11031.14
2024,5,11,1,40084.67,26.14,-11031.86
2024,5,11,1,40070.85,28.96,-11032.05
2024,5,11,1,40062.92,30.72,-11033.63
2024,5,11,1,40066.87,31.26,-11034.48
2024,5,11,1,40048.28,27.87,-11035.3
2024,5,11,1,40050.42,25.29,-11036.52
2024,5,11,1,40048.28,20.38,-11038.06
2024,5,11,1,40050.02,15.61,-11038.99
2024,5,11,1,40038.85,17.07,-11040.1
2024,5,11,1,40040.88,10.74,-11041.45
2024,5,11,1,40049.63,13.63,-11041.85
2024,5,11,1,40048.75,14.15,-11043.07
2024,5,11,1,40063.6,1.94,-11043.32
2024,5,11,1,40084.06,9.11,-11041.62
2024,5,11,1,40102.56,3.82,-11041.59
2024,5,11,1,40093,13.43,-11040.93
2024,5,11,1,40079,24.88,-11041.29
2024,5,11,1,40060.44,31.78,-11042.56
2024,5,11,1,40051.33,34.45,-11044.58
2024,5,11,1,40056.19,29.99,-11046.34
2024,5,11,1,40061.99,33.14,-11047.08
2024,5,11,1,40052.79,32.05,-11048.4
2024,5,11,1,40052.2,32.99,-11048.81
2024,5,11,1,40047.64,38.55,-11049.55
2024,5,11,1,40051.68,37.57,-11050.6
2024,5,11,1,40053.57,34.7,-11051.68
2024,5,11,2,40061.86,31.38,-11051.89
2024,5,11,2,40069.91,32.95,-11051.64
2024,5,11,2,40075.83,33.96,-11051.64
2024,5,11,2,40079.5,35.52,-11051.36
2024,5,11,2,40070.83,37.55,-11051.48
2024,5,11,2,40053.17,45.95,-11052.32
2024,5,11,2,40072.97,48.96,-11053.02
2024,5,11,2,40095.56,50.36,-11054.51
2024,5,11,2,40099.41,42.48,-11054.56
2024,5,11,2,40104.48,34.58,-11053.2
2024,5,11,2,40109.42,35.51,-11052.28
2024,5,11,2,40112.5,35.46,-11051.59
2024,5,11,2,40120.34,29.35,-11050.74
2024,5,11,2,40108.87,26.82,-11049.28
2024,5,11,2,40109.87,31.51,-11048.25
2024,5,11,2,40122.39,32.75,-11047.56
2024,5,11,2,40132.16,29.42,-11046.79
2024,5,11,2,40126.51,27.75,-11045.09
2024,5,11,2,40120.05,27.22,-11043.64
2024,5,11,2,40119.72,31.61,-11042.86
2024,5,11,2,40127.79,39.72,-11041.22
2024,5,11,2,40139.11,37.62,-11041.2
2024,5,11,2,40142.68,30.33,-11038.58
2024,5,11,2,40143.23,28.2,-11036.21
2024,5,11,2,40143.49,33.05,-11034.87
2024,5,11,2,40145.63,31.44,-11034.23
2024,5,11,2,40144.54,30.02,-11033.13
2024,5,11,2,40155.08,28.94,-11031.74
2024,5,11,2,40158.55,27.93,-11031.09
2024,5,11,2,40161.17,21.99,-11030.37
2024,5,11,2,40156.27,22.36,-11029.17
2024,5,11,2,40144.66,19.48,-11029.24
2024,5,11,2,40134.21,21.54,-11029.4
2024,5,11,2,40135.93,21.9,-11030.02
2024,5,11,2,40090.12,17.76,-11031.34
2024,5,11,2,40093.18,34.15,-11031.67
2024,5,11,2,40093.75,39.34,-11033.8
2024,5,11,2,40129.19,40.87,-11034.57
2024,5,11,2,40115.32,27.98,-11034.62
2024,5,11,2,40097.97,23.25,-11032.75
2024,5,11,2,40107.68,29.1,-11032.84
2024,5,11,2,40116.73,29.05,-11032.52
2024,5,11,2,40106.95,22.03,-11032.48
2024,5,11,2,40103.17,18.68,-11031.74
2024,5,11,2,40109.47,19.43,-11031.29
2024,5,11,2,40114.08,15.19,-11030.87
2024,5,11,2,40109.84,11.87,-11030.7
2024,5,11,2,40122.79,11.92,-11029.75
2024,5,11,2,40141.72,12.99,-11029.18
2024,5,11,2,40124.58,-0.98,-11028.81
2024,5,11,2,40116.67,-7.27,-11027.7
2024,5,11,2,40117.3,-5.73,-11027.43
2024,5,11,2,40119.96,-3.63,-11028.58
2024,5,11,2,40131.68,-6.69,-11028.24
2024,5,11,2,40117.35,-7.28,-11028.39
2024,5,11,2,40092.37,-15.76,-11029.19
2024,5,11,2,40091.77,-23.5,-11030
2024,5,11,2,40087.06,-24.23,-11031.38
2024,5,11,2,40092.46,-18.69,-11033.45
2024,5,11,2,40099.81,-9.33,-11035.42
2024,5,11,3,40096.05,-3.04,-11036.77
2024,5,11,3,40096.78,-3.58,-11037.89
2024,5,11,3,40094.15,-3.33,-11038.33
2024,5,11,3,40092.34,-0.37,-11039.65
2024,5,11,3,40099.67,0.29,-11041
2024,5,11,3,40103.76,1.78,-11042.02
2024,5,11,3,40107.6,0.95,-11043.19
2024,5,11,3,40103.91,2.47,-11043.93
2024,5,11,3,40100.62,-0.21,-11045.29
2024,5,11,3,40098.31,-2.57,-11046.51
2024,5,11,3,40098.88,-4.63,-11047.48
2024,5,11,3,40100.28,-6.9,-11048.49
2024,5,11,3,40057.11,-8.16,-11050.27
2024,5,11,3,40019.12,-4.47,-11052.52
2024,5,11,3,40016.83,0.17,-11056.08
2024,5,11,3,40026.48,2.67,-11059.12
2024,5,11,3,40035.05,6.07,-11061.45
2024,5,11,3,40046.32,4.52,-11063.04
2024,5,11,3,40045.46,3.2,-11063.95
2024,5,11,3,40038.22,4.45,-11064.81
2024,5,11,3,40034.3,5.03,-11065.72
2024,5,11,3,40030.66,3.96,-11067.12
2024,5,11,3,40025.57,3.29,-11068.62
2024,5,11,3,40024.34,3.66,-11069.75
2024,5,11,3,40021.8,3.46,-11071.3
2024,5,11,3,40023.9,4.98,-11072.43
2024,5,11,3,40026.68,5.93,-11073.35
2024,5,11,3,40024.01,7.14,-11074.15
2024,5,11,3,40021.74,7.69,-11074.99
2024,5,11,3,40021.71,5.67,-11075.9
2024,5,11,3,40020.48,5.2,-11076.55
2024,5,11,3,40020.62,5.64,-11077.33
2024,5,11,3,40023.25,6.02,-11077.9
2024,5,11,3,40026.07,6.92,-11078.55
2024,5,11,3,40026.94,7.55,-11079.03
2024,5,11,3,40030.25,7.51,-11079.34
2024,5,11,3,40030.85,6.8,-11079.48
2024,5,11,3,40031.24,6.12,-11079.46
2024,5,11,3,40031.27,4.84,-11079.59
2024,5,11,3,40030.5,3.91,-11079.76
2024,5,11,3,40030.46,3.64,-11079.97
2024,5,11,3,40034.95,3.04,-11080.05
2024,5,11,3,40034.54,2.74,-11080.2
2024,5,11,3,40036.55,2.03,-11080.16
2024,5,11,3,40035.56,2.03,-11079.91
2024,5,11,3,40037.32,1.29,-11079.95
2024,5,11,3,40036.4,1.38,-11079.78
2024,5,11,3,40033.86,1.47,-11079.94
2024,5,11,3,40031.82,-0.23,-11080.03
2024,5,11,3,40033.73,-2.37,-11080.03
2024,5,11,3,40034.7,-4.41,-11080.1
2024,5,11,3,40035.48,-7.31,-11080.16
2024,5,11,3,40035.31,-9.3,-11080.19
2024,5,11,3,40035.58,-10.89,-11080.24
2024,5,11,3,40038.98,-13.11,-11080.13
2024,5,11,3,40041.71,-15.03,-11079.85
2024,5,11,3,40042.27,-14.9,-11079.69
2024,5,11,3,40041.34,-14.38,-11079.7
2024,5,11,3,40039.75,-13.88,-11079.93
2024,5,11,3,40037.8,-14.3,-11080.33
2024,5,11,4,40036.29,-14.26,-11080.47
2024,5,11,4,40036.44,-12.5,-11080.6
2024,5,11,4,40037.25,-11.09,-11080.79
2024,5,11,4,40036.95,-11.03,-11081.01
2024,5,11,4,40034.1,-9.79,-11080.97
2024,5,11,4,40034,-10.63,-11081.21
2024,5,11,4,40034.16,-11.23,-11081.37
2024,5,11,4,40036.13,-12.29,-11081.45
2024,5,11,4,40039.19,-12.6,-11081.2
2024,5,11,4,40041.88,-13.58,-11080.97
2024,5,11,4,40047.88,-15.45,-11080.43
2024,5,11,4,40049.47,-17.64,-11079.53
2024,5,11,4,40048.35,-18.18,-11079.09
2024,5,11,4,40048.01,-18.09,-11078.57
2024,5,11,4,40048.4,-20.16,-11078.39
2024,5,11,4,40045.48,-21.03,-11078.36
2024,5,11,4,40039.1,-19.84,-11078.39
2024,5,11,4,40044.52,-21.26,-11078.89
2024,5,11,4,40057.48,-19.41,-11078.37
2024,5,11,4,40067.62,-19.57,-11077.74
2024,5,11,4,40072.23,-20.38,-11076.69
2024,5,11,4,40068.1,-22.27,-11076.18
2024,5,11,4,40042.86,-23.82,-11076.5
2024,5,11,4,40032.64,-27.75,-11077.32
2024,5,11,4,40032.2,-28.15,-11078.14
2024,5,11,4,40022.85,-29.55,-11079.83
2024,5,11,4,40023.27,-28.71,-11080.83
2024,5,11,4,40067.7,-26.49,-11080.19
2024,5,11,4,40103.53,-23.12,-11077.82
2024,5,11,4,40105.82,-29.35,-11077.27
2024,5,11,4,40082.32,-34.91,-11075.66
2024,5,11,4,40063.9,-35.86,-11074.58
2024,5,11,4,40039.02,-38.46,-11075.7
2024,5,11,4,40014.7,-38.77,-11077.54
2024,5,11,4,40007.68,-38.5,-11080.22
2024,5,11,4,40010.94,-36.37,-11082.44
2024,5,11,4,40014.11,-34.09,-11085.14
2024,5,11,4,40025.84,-30.63,-11086.37
2024,5,11,4,40036.72,-29.45,-11087.32
2024,5,11,4,40042.47,-29.1,-11088.01
2024,5,11,4,40071.86,-29.16,-11087.18
2024,5,11,4,40095.07,-30.67,-11085.98
2024,5,11,4,40108.57,-32.05,-11085.33
2024,5,11,4,40085.47,-36.34,-11084.32
2024,5,11,4,40065.38,-39.24,-11083.25
2024,5,11,4,40061.74,-38.68,-11083.5
2024,5,11,4,40062.54,-42.19,-11084.82
2024,5,11,4,40058.14,-45.24,-11086.3
2024,5,11,4,40044.18,-47.93,-11087.87
2024,5,11,4,40038.75,-42.98,-11088.68
2024,5,11,4,40037.66,-38.92,-11089.97
2024,5,11,4,40042.77,-31.55,-11091.37
2024,5,11,4,40044.41,-27.36,-11092.88
2024,5,11,4,40042.65,-23.51,-11093.93
2024,5,11,4,40039.87,-19.7,-11094.79
2024,5,11,4,40035.59,-18.56,-11095.9
2024,5,11,4,40033.24,-17.91,-11096.89
2024,5,11,4,40037.78,-19.24,-11097.8
2024,5,11,4,40039.41,-19.51,-11098.77
2024,5,11,4,40042.66,-19.27,-11099.62
2024,5,11,5,40041.87,-20.81,-11100.01
2024,5,11,5,40047.37,-20.27,-11100.22
2024,5,11,5,40049.84,-20.42,-11100.76
2024,5,11,5,40051.9,-20.75,-11101.43
2024,5,11,5,40052.16,-20.68,-11101.47
2024,5,11,5,40053.23,-21.07,-11101.79
2024,5,11,5,40052.48,-19.7,-11102.08
2024,5,11,5,40052.28,-20.79,-11102.15
2024,5,11,5,40058.84,-18.26,-11102.31
2024,5,11,5,40064.27,-10.69,-11102.05
2024,5,11,5,40064.6,-10.25,-11102.13
2024,5,11,5,40070.71,-12.89,-11102.06
2024,5,11,5,40089.64,-7.13,-11101.7
2024,5,11,5,40107.01,-14.11,-11101.21
2024,5,11,5,40131.41,-17.04,-11100.19
2024,5,11,5,40134.23,-21.64,-11098.69
2024,5,11,5,40109.62,-26.82,-11096.69
2024,5,11,5,40078.08,-30.56,-11095.96
2024,5,11,5,40053.66,-34.83,-11096.39
2024,5,11,5,40050.46,-31.7,-11097.03
2024,5,11,5,40077.36,-25.28,-11097.89
2024,5,11,5,40078.56,-31.43,-11098.83
2024,5,11,5,40075.69,-29.45,-11098.32
2024,5,11,5,40073.28,-29.85,-11098.06
2024,5,11,5,40064.3,-30.93,-11097.97
2024,5,11,5,40062.94,-28.45,-11097.89
2024,5,11,5,40076.78,-32.49,-11098.12
2024,5,11,5,40094.18,-31.31,-11098.05
2024,5,11,5,40101.6,-27.76,-11097.9
2024,5,11,5,40086.36,-31.8,-11096.49
2024,5,11,5,40088.56,-31.64,-11094.92
2024,5,11,5,40094.21,-31.88,-11094.41
2024,5,11,5,40093.98,-33.12,-11093.81
2024,5,11,5,40104.55,-32.19,-11093.21
2024,5,11,5,40113.51,-34.4,-11092.74
2024,5,11,5,40120.78,-34.42,-11091.59
2024,5,11,5,40119.21,-34.29,-11090.18
2024,5,11,5,40110.79,-34.74,-11089.11
2024,5,11,5,40105,-32.87,-11088.07
2024,5,11,5,40094.48,-31.56,-11087.56
2024,5,11,5,40093.46,-34.67,-11087.45
2024,5,11,5,40107.74,-32.48,-11087.13
2024,5,11,5,40117.89,-31.56,-11086.64
2024,5,11,5,40114.11,-34.94,-11085.94
2024,5,11,5,40117,-36.42,-11084.77
2024,5,11,5,40123.29,-36.12,-11083.65
2024,5,11,5,40136.16,-39.91,-11082.67
2024,5,11,5,40138.9,-40.27,-11081.46
2024,5,11,5,40144.41,-40.47,-11080.14
2024,5,11,5,40139.73,-48.63,-11078.03
2024,5,11,5,40156.55,-50.04,-11076.1
2024,5,11,5,40176.38,-49.44,-11075.28
2024,5,11,5,40184.94,-48.37,-11073.47
2024,5,11,5,40183.55,-49.84,-11071.31
2024,5,11,5,40182.11,-52.33,-11069.84
2024,5,11,5,40183.27,-51.38,-11067.52
2024,5,11,5,40183.89,-49,-11066.35
2024,5,11,5,40180.6,-49.19,-11065.53
2024,5,11,5,40177.36,-48.32,-11064.48
2024,5,11,5,40173.54,-45.32,-11063.61
2024,5,11,6,40173.7,-44.21,-11062.89
2024,5,11,6,40171.23,-40.75,-11062.48
2024,5,11,6,40167.42,-40.42,-11062.37
2024,5,11,6,40164.58,-40.08,-11061.94
2024,5,11,6,40163.63,-38.82,-11061.65
2024,5,11,6,40165.43,-37.3,-11061.55
2024,5,11,6,40163.54,-40.06,-11061.55
2024,5,11,6,40168.9,-43.65,-11061.36
2024,5,11,6,40168.44,-49.09,-11061.46
2024,5,11,6,40161.93,-49.69,-11060.58
2024,5,11,6,40148.96,-48.15,-11060.11
2024,5,11,6,40162.63,-42.05,-11059.92
2024,5,11,6,40185.93,-41.61,-11060.4
2024,5,11,6,40192.97,-41.53,-11060.75
2024,5,11,6,40182.54,-44.96,-11059.61
2024,5,11,6,40181.52,-46.63,-11058.58
2024,5,11,6,40185.65,-41.85,-11057.65
2024,5,11,6,40190.61,-39.96,-11057.1
2024,5,11,6,40192.99,-36.33,-11055.7
2024,5,11,6,40185.32,-33.01,-11054.48
2024,5,11,6,40185.62,-29.94,-11052.85
2024,5,11,6,40188.8,-28.07,-11051.82
2024,5,11,6,40186.23,-27.06,-11050.57
2024,5,11,6,40192.82,-23.87,-11049.37
2024,5,11,6,40198.67,-24.96,-11048.53
2024,5,11,6,40196.45,-27.08,-11046.91
2024,5,11,6,40193.83,-27.73,-11045.38
2024,5,11,6,40187.9,-28.38,-11044.09
2024,5,11,6,40176.59,-32.67,-11042.88
2024,5,11,6,40172.54,-35.07,-11041.85
2024,5,11,6,40166.52,-32.77,-11040.48
2024,5,11,6,40168.01,-31.48,-11039.84
2024,5,11,6,40167,-28.32,-11038.76
2024,5,11,6,40163.39,-27.53,-11038.44
2024,5,11,6,40161.92,-23.87,-11037.61
2024,5,11,6,40161.03,-22.26,-11037.05
2024,5,11,6,40160.48,-21.8,-11036.59
2024,5,11,6,40168.65,-19.28,-11035.64
2024,5,11,6,40168.35,-19.84,-11035.35
2024,5,11,6,40162.01,-21.85,-11034.63
2024,5,11,6,40159.28,-22.46,-11033.86
2024,5,11,6,40162.77,-19.56,-11033.44
2024,5,11,6,40179.55,-15.37,-11032.63
2024,5,11,6,40189.21,-12.12,-11032.18
2024,5,11,6,40185.62,-14.24,-11031.06
2024,5,11,6,40182.23,-18.77,-11029.97
2024,5,11,6,40181.76,-21.95,-11029
2024,5,11,6,40181.63,-21.96,-11027.86
2024,5,11,6,40182.74,-24.86,-11027.02
2024,5,11,6,40193.14,-20.57,-11026.51
2024,5,11,6,40162.34,-22.48,-11025.85
2024,5,11,6,40163.88,-19.34,-11024.89
2024,5,11,6,40169.17,-16.75,-11025.2
2024,5,11,6,40158.87,-15.21,-11025.57
2024,5,11,6,40143.1,-19.21,-11024.99
2024,5,11,6,40150.59,-19.43,-11024.67
2024,5,11,6,40145.48,-19.98,-11024.77
2024,5,11,6,40141.81,-15.69,-11024.13
2024,5,11,6,40124.34,-16.37,-11024.3
2024,5,11,6,40116.69,-17.62,-11024.25
2024,5,11,7,40108.85,-15.65,-11025.16
2024,5,11,7,40095.28,-15.6,-11025.21
2024,5,11,7,40096.39,-16.53,-11025.82
2024,5,11,7,40091.29,-13.93,-11026.11
2024,5,11,7,40095.28,-8.29,-11025.93
2024,5,11,7,40076.61,-4.57,-11025.5
2024,5,11,7,40084.36,-4.43,-11026.43
