year,month,day,hour,H_mean,D_mean,Z_mean,minute,timestamp,dhdt,dddt,el_x,el_y
2024,5,10,2,40495.68,-23.17,-11016.26,40,2024-05-10 02:40:00,-0.00383333333338669,-0.005500000000000031,-0.01817928584720318,-0.3934406524367925
2024,5,10,2,40496.86,-23.44,-11016.17,41,2024-05-10 02:41:00,0.019666666666671516,-0.004499999999999993,-0.03787448572068386,-0.35518926843562276
2024,5,10,2,40496.22,-23.54,-11016.07,42,2024-05-10 02:42:00,-0.010666666666656966,-0.0016666666666666312,-0.04773158716058236,-0.4011621589720188
2024,5,10,2,40497.71,-23.39,-11015.97,43,2024-05-10 02:43:00,0.02483333333329938,0.002499999999999976,-0.04562131921079765,-0.3181746356421228
2024,5,10,2,40498.04,-23.61,-11015.86,44,2024-05-10 02:44:00,0.005500000000029104,-0.0036666666666666475,-0.026877906129830622,-0.3915140820234819
2024,5,10,2,40498.44,-23.75,-11015.71,45,2024-05-10 02:45:00,0.00666666666669092,-0.0023333333333333426,-0.04395923915812952,-0.3684414376508187
2024,5,10,2,40499.53,-23.59,-11015.43,46,2024-05-10 02:46:00,0.018166666666608457,0.002666666666666669,-0.048360516927305586,-0.3607890962231409
2024,5,10,2,40500.91,-23.62,-11015.61,47,2024-05-10 02:47:00,0.02300000000007761,-0.000500000000000019,-0.03692007065860795,-0.3911984067676221
2024,5,10,2,40500.89,-23.7,-11015.4,48,2024-05-10 02:48:00,-0.00033333333340124227,-0.0013333333333333049,-0.04351666437194407,-0.43877712756292014
2024,5,10,2,40500.27,-23.15,-11015.16,49,2024-05-10 02:49:00,-0.01033333333337699,0.009166666666666679,-0.05240123726092984,-0.39150682426558775
2024,5,10,2,40499.96,-22.88,-11015.19,50,2024-05-10 02:50:00,-0.005166666666627862,0.004499999999999993,-0.017658667951090185,-0.3171570417263489
2024,5,10,2,40499.2,-22.67,-11015.07,51,2024-05-10 02:51:00,-0.012666666666700622,0.003499999999999955,-0.0011276995493820692,-0.2849196751713922
2024,5,10,2,40499.13,-22.34,-11014.7,52,2024-05-10 02:52:00,-0.001166666666661816,0.005500000000000031,0.01126889861095211,-0.2202079057543979
2024,5,10,2,40498.28,-22.34,-11014.7,53,2024-05-10 02:53:00,-0.014166666666642413,0.0,0.03291260587668339,-0.21441377776683235
2024,5,10,2,40497.52,-22.16,-11014.81,54,2024-05-10 02:54:00,-0.012666666666700622,0.0029999999999999953,0.023521368253454356,-0.1595617666015081
2024,5,10,2,40497.56,-22.16,-11014.8,55,2024-05-10 02:55:00,0.0006666666666812186,0.0,0.026890742261733696,-0.1210106283620064
2024,5,10,2,40497.42,-22.25,-11014.83,56,2024-05-10 02:56:00,-0.002333333333323632,-0.0014999999999999976,0.01685396214590496,-0.13880396272694667
2024,5,10,2,40497.93,-22.11,-11014.87,57,2024-05-10 02:57:00,0.008500000000033954,0.0023333333333333426,0.006667626531847158,-0.12559049379862533
2024,5,10,2,40498.54,-21.93,-11014.81,58,2024-05-10 02:58:00,0.010166666666676368,0.0029999999999999953,0.015127399052359916,-0.1578698639493296
